"ID","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Trans_Amt","Total_Trans_Ct","Avg_Utilization_Ratio"
788638908,"Existing Customer",43,"F",2,"Graduate","Divorced","Less than $40K",30,4,2,4,2351,2127,224,4278,71,0.905
772177308,"Existing Customer",47,"F",2,"Unknown","Unknown","Less than $40K",36,4,2,2,1738,0,1738,2572,62,0
793395933,"Existing Customer",59,"F",1,"High School","Single","Less than $40K",53,4,3,3,2716,1740,976,4208,69,0.641
745435533,"Existing Customer",44,"M",2,"Unknown","Married","$80K - $120K",37,6,1,3,2617,2517,100,3104,70,0.962
717207408,"Existing Customer",39,"F",1,"Uneducated","Divorced","Unknown",34,4,1,2,12512,666,11846,2995,60,0.053
714266883,"Attrited Customer",54,"F",4,"Post-Graduate","Unknown","Less than $40K",44,5,3,3,2440,503,1937,2334,51,0.206
779338683,"Existing Customer",62,"M",1,"Graduate","Married","$60K - $80K",44,5,2,2,14825,962,13863,1904,49,0.065
710636208,"Existing Customer",51,"M",3,"Uneducated","Married","$120K +",40,3,5,3,34516,0,34516,3847,74,0
716247708,"Existing Customer",51,"M",4,"College","Single","$120K +",33,2,2,2,34516,1848,32668,14149,103,0.054
708266883,"Attrited Customer",34,"F",2,"Graduate","Single","Less than $40K",36,1,2,3,1666,0,1666,2312,35,0
715662258,"Existing Customer",49,"F",3,"Unknown","Unknown","Less than $40K",36,3,1,2,2454,2060,394,3777,75,0.839
713442933,"Existing Customer",49,"M",3,"Unknown","Married","$40K - $60K",32,4,3,3,3114,2208,906,5219,86,0.709
772472208,"Existing Customer",50,"M",1,"Uneducated","Married","$60K - $80K",40,6,1,4,4092,996,3096,2298,48,0.243
780126033,"Attrited Customer",50,"M",4,"Unknown","Married","$40K - $60K",35,6,1,5,12914,1227,11687,2082,54,0.095
721315233,"Existing Customer",47,"M",4,"High School","Single","$40K - $60K",32,3,3,4,18535,1192,17343,3780,70,0.064
778137108,"Existing Customer",43,"M",4,"High School","Single","$80K - $120K",37,6,1,2,30503,2517,27986,1860,47,0.083
719679858,"Existing Customer",58,"F",2,"Uneducated","Married","$40K - $60K",47,3,2,2,2848,1468,1380,1135,27,0.515
709388058,"Existing Customer",43,"F",4,"Graduate","Single","Less than $40K",34,2,3,2,2005,1263,742,4906,80,0.63
789419658,"Existing Customer",47,"F",4,"College","Married","Unknown",38,3,2,1,1438.3,0,1438.3,4503,89,0
717371583,"Attrited Customer",56,"F",2,"Uneducated","Single","Less than $40K",36,1,3,5,1883,400,1483,1954,45,0.212
715187733,"Existing Customer",26,"F",1,"Unknown","Single","Unknown",15,3,4,3,5464,0,5464,2473,46,0
765940683,"Existing Customer",37,"M",3,"Uneducated","Single","$80K - $120K",30,5,2,2,11277,1747,9530,2033,56,0.155
709700058,"Existing Customer",52,"F",2,"Graduate","Single","$40K - $60K",33,5,2,2,6081,989,5092,4451,70,0.163
717906783,"Existing Customer",41,"M",5,"Graduate","Single","$120K +",29,5,2,2,5207,1748,3459,1310,26,0.336
720891633,"Attrited Customer",53,"F",2,"High School","Single","Less than $40K",46,6,1,2,3199,0,3199,4805,59,0
708229308,"Attrited Customer",49,"F",2,"Unknown","Married","Less than $40K",41,5,2,2,3243,0,3243,6059,71,0
710594358,"Existing Customer",28,"F",0,"Unknown","Single","Less than $40K",36,4,3,4,14910,873,14037,2560,72,0.059
720470133,"Existing Customer",59,"M",0,"Graduate","Single","Less than $40K",36,5,3,3,3604,1483,2121,4576,87,0.411
820394733,"Existing Customer",52,"M",0,"College","Married","$120K +",47,2,1,1,34516,1464,33052,7690,87,0.042
719770158,"Attrited Customer",54,"F",3,"Post-Graduate","Single","Less than $40K",49,1,4,3,8516,0,8516,2189,37,0
779713608,"Existing Customer",52,"M",2,"High School","Married","$120K +",36,5,1,2,2981,1358,1623,1648,30,0.456
712886733,"Existing Customer",44,"F",1,"Graduate","Unknown","Less than $40K",32,3,3,3,1780,1338,442,4268,87,0.752
798962058,"Existing Customer",36,"F",5,"Graduate","Married","Less than $40K",30,3,3,3,3103,2399,704,1836,48,0.773
821724483,"Attrited Customer",48,"M",4,"Unknown","Single","$40K - $60K",43,2,3,2,11272,1744,9528,1455,34,0.155
713398158,"Existing Customer",45,"M",3,"Post-Graduate","Married","$40K - $60K",30,2,2,2,3821,1673,2148,15005,89,0.438
795920358,"Existing Customer",33,"F",2,"High School","Married","Less than $40K",27,3,2,3,7185,0,7185,2679,45,0
709362033,"Attrited Customer",52,"F",1,"Graduate","Married","Less than $40K",42,1,5,3,1471,0,1471,2253,48,0
711765708,"Existing Customer",39,"F",1,"Graduate","Unknown","Less than $40K",36,3,4,1,6690,1912,4778,3875,60,0.286
721210158,"Existing Customer",29,"M",2,"College","Married","$40K - $60K",17,3,1,3,4626,1232,3394,14740,102,0.266
714550383,"Existing Customer",46,"M",2,"High School","Single","$40K - $60K",36,4,3,3,4129,0,4129,1678,40,0
718244958,"Existing Customer",36,"F",2,"Graduate","Married","Unknown",26,5,2,2,8621,1251,7370,1989,37,0.145
790119408,"Attrited Customer",48,"F",3,"Uneducated","Married","Less than $40K",41,5,3,2,4960,0,4960,2430,48,0
709904508,"Existing Customer",59,"F",0,"Post-Graduate","Single","$40K - $60K",40,5,3,3,2634,1644,990,4190,71,0.624
793952133,"Existing Customer",32,"F",0,"High School","Married","Less than $40K",26,6,2,3,2778,2312,466,1680,33,0.832
779670783,"Existing Customer",40,"M",3,"Unknown","Single","$80K - $120K",23,6,2,2,12559,0,12559,4700,71,0
721440633,"Existing Customer",55,"F",1,"High School","Single","Less than $40K",36,5,2,3,7982,897,7085,4387,71,0.112
720479058,"Existing Customer",50,"F",1,"Post-Graduate","Single","Less than $40K",39,4,2,2,1438.3,851,587.3,4379,64,0.592
720467583,"Existing Customer",52,"M",2,"High School","Single","$80K - $120K",46,3,3,2,34516,2517,31999,3072,67,0.073
709902108,"Existing Customer",51,"M",2,"High School","Married","$80K - $120K",40,4,3,2,8169,794,7375,4927,70,0.097
719547033,"Attrited Customer",40,"M",4,"Unknown","Married","$80K - $120K",31,1,3,6,23502,0,23502,7957,60,0
798796233,"Existing Customer",37,"F",3,"High School","Married","$40K - $60K",31,5,3,3,1586,1038,548,1724,24,0.654
818375733,"Attrited Customer",51,"F",2,"College","Married","$40K - $60K",46,3,1,3,4882,695,4187,1544,44,0.142
823528833,"Existing Customer",50,"F",1,"Unknown","Single","Less than $40K",46,4,2,3,2081,1235,846,1337,29,0.593
715784808,"Existing Customer",57,"F",4,"Post-Graduate","Single","$40K - $60K",48,4,2,1,2576,1678,898,3913,86,0.651
811980858,"Existing Customer",36,"M",0,"Graduate","Married","$60K - $80K",31,5,1,2,7667,0,7667,1501,35,0
820085808,"Existing Customer",54,"F",3,"Graduate","Married","Less than $40K",49,1,1,2,2598,1343,1255,4692,86,0.517
716474358,"Existing Customer",43,"F",3,"Unknown","Married","Less than $40K",35,5,3,2,1721,729,992,4853,74,0.424
711487533,"Attrited Customer",47,"F",3,"Unknown","Married","Less than $40K",38,3,3,2,1438.3,0,1438.3,1687,38,0
715268508,"Existing Customer",42,"M",3,"Graduate","Married","$40K - $60K",36,3,2,5,23981,1399,22582,14840,125,0.058
771441558,"Existing Customer",49,"M",2,"Post-Graduate","Married","$60K - $80K",37,5,3,3,2608,1589,1019,2073,47,0.609
719313633,"Existing Customer",53,"F",0,"High School","Married","$40K - $60K",36,6,2,3,2883,1936,947,4244,53,0.672
788725608,"Existing Customer",44,"F",3,"Graduate","Single","Less than $40K",17,1,2,3,8861,1149,7712,8387,102,0.13
718000383,"Existing Customer",60,"F",1,"Graduate","Single","Unknown",51,3,3,4,23566,1147,22419,4274,64,0.049
720190083,"Attrited Customer",56,"F",3,"Unknown","Single","Less than $40K",39,1,3,4,1632,0,1632,2509,47,0
717885183,"Existing Customer",36,"M",1,"Graduate","Single","Less than $40K",25,6,1,2,2622,2489,133,2717,79,0.949
717548358,"Existing Customer",38,"F",1,"College","Married","Less than $40K",25,3,3,1,2580,2265,315,1665,57,0.878
779804208,"Existing Customer",53,"F",2,"Graduate","Single","$40K - $60K",42,6,2,0,5332,0,5332,1371,39,0
789301458,"Existing Customer",41,"F",4,"High School","Married","Unknown",30,5,2,2,9139,1620,7519,4675,78,0.177
717916758,"Existing Customer",67,"F",0,"Unknown","Married","Unknown",56,4,3,3,10509,2388,8121,1365,34,0.227
789394833,"Existing Customer",47,"M",2,"Unknown","Divorced","$80K - $120K",37,1,2,2,21714,1969,19745,13270,104,0.091
708687483,"Attrited Customer",54,"F",4,"Graduate","Single","Less than $40K",36,3,2,3,13626,0,13626,1711,30,0
772095858,"Existing Customer",38,"F",2,"Graduate","Single","Unknown",27,4,2,3,13429,1246,12183,3929,66,0.093
715421058,"Existing Customer",51,"M",1,"Unknown","Married","$60K - $80K",36,3,2,4,22224,979,21245,3346,69,0.044
718863258,"Attrited Customer",54,"F",2,"Doctorate","Married","Less than $40K",41,2,2,3,3881,2517,1364,2463,38,0.649
716324583,"Existing Customer",42,"F",4,"Uneducated","Single","Unknown",36,1,4,1,2875,1892,983,4577,81,0.658
779315508,"Attrited Customer",43,"M",4,"Post-Graduate","Single","$40K - $60K",25,1,2,2,9043,1974,7069,4638,48,0.218
716452908,"Existing Customer",36,"F",1,"Unknown","Single","Less than $40K",36,4,2,3,9239,1421,7818,2246,44,0.154
720531633,"Attrited Customer",55,"F",1,"Graduate","Unknown","Less than $40K",36,4,2,2,3552,2517,1035,2665,36,0.709
720458883,"Existing Customer",29,"M",1,"High School","Married","$60K - $80K",16,3,2,1,12495,2517,9978,14524,106,0.201
713370033,"Attrited Customer",53,"F",0,"Graduate","Single","Less than $40K",40,4,1,4,1438.3,0,1438.3,2014,53,0
778919583,"Existing Customer",49,"F",0,"Graduate","Married","Less than $40K",30,3,2,0,1604,1112,492,4253,68,0.693
713084208,"Attrited Customer",43,"M",4,"College","Married","$40K - $60K",32,6,3,3,4373,0,4373,2397,46,0
720877083,"Existing Customer",50,"M",2,"Graduate","Married","$80K - $120K",36,6,1,2,9748,1354,8394,3323,66,0.139
771073908,"Existing Customer",62,"M",0,"Unknown","Married","$40K - $60K",48,4,1,2,1438.3,0,1438.3,1406,27,0
789271533,"Existing Customer",51,"F",1,"Doctorate","Single","Less than $40K",40,5,3,2,1438.3,908,530.3,4653,74,0.631
789307833,"Existing Customer",44,"M",4,"College","Unknown","$120K +",34,5,3,3,8874,1590,7284,1849,56,0.179
708113208,"Existing Customer",53,"F",1,"High School","Married","Less than $40K",36,3,2,2,1688,0,1688,4375,69,0
797748708,"Existing Customer",44,"M",4,"Unknown","Single","$80K - $120K",38,5,3,4,3936,2024,1912,5001,66,0.514
712841883,"Attrited Customer",50,"M",3,"College","Single","$80K - $120K",36,3,3,2,34516,2517,31999,7155,66,0.073
787617483,"Existing Customer",58,"F",0,"Uneducated","Single","Less than $40K",48,6,2,4,2628,1542,1086,4335,76,0.587
713985183,"Existing Customer",46,"F",5,"Graduate","Single","Less than $40K",38,4,5,2,2799,2412,387,4634,91,0.862
799249833,"Existing Customer",34,"M",2,"Graduate","Single","Less than $40K",28,5,1,4,4439,844,3595,2858,71,0.19
721217283,"Existing Customer",27,"M",0,"Graduate","Single","$120K +",17,6,2,2,8713,1354,7359,2094,36,0.155
771474108,"Existing Customer",40,"F",2,"Uneducated","Married","Less than $40K",28,3,2,2,1794,1019,775,4455,63,0.568
715466133,"Existing Customer",50,"F",1,"Doctorate","Married","Unknown",40,3,3,1,2492,1410,1082,4374,75,0.566
716273133,"Existing Customer",41,"F",3,"Graduate","Married","Less than $40K",36,2,2,3,1593,0,1593,4853,78,0
713303733,"Existing Customer",53,"M",1,"Graduate","Married","$120K +",41,6,3,2,1612,744,868,1564,33,0.462
713784558,"Existing Customer",59,"F",1,"Graduate","Single","$40K - $60K",36,1,2,3,3510,941,2569,4833,77,0.268
718890933,"Attrited Customer",45,"F",4,"Doctorate","Married","Less than $40K",27,3,2,2,1438.3,0,1438.3,2429,38,0
778601733,"Attrited Customer",55,"F",3,"High School","Single","$40K - $60K",47,5,4,3,2687,1689,998,2370,34,0.629
720487308,"Existing Customer",49,"M",1,"High School","Unknown","$60K - $80K",38,3,3,2,15898,0,15898,4184,54,0
720568083,"Existing Customer",40,"M",2,"Graduate","Divorced","$60K - $80K",36,5,2,4,8624,0,8624,2428,53,0
709615458,"Existing Customer",54,"M",3,"Graduate","Married","$120K +",44,2,1,3,34516,862,33654,15034,111,0.025
708211383,"Existing Customer",35,"F",3,"Graduate","Single","Less than $40K",27,3,3,3,2664,0,2664,3906,74,0
713997183,"Existing Customer",34,"F",2,"Unknown","Single","Less than $40K",36,3,3,2,2791,2160,631,2214,56,0.774
711466533,"Existing Customer",43,"F",2,"Graduate","Married","Less than $40K",33,5,2,2,3933,852,3081,1489,45,0.217
715932708,"Existing Customer",41,"M",3,"Unknown","Unknown","$60K - $80K",36,4,3,1,5813,1614,4199,4365,75,0.278
710833908,"Existing Customer",45,"M",5,"High School","Married","$80K - $120K",25,1,3,3,25601,1384,24217,12896,100,0.054
714691683,"Existing Customer",62,"M",1,"Graduate","Single","$60K - $80K",54,4,1,4,13284,607,12677,4942,76,0.046
771071958,"Existing Customer",41,"F",3,"Graduate","Single","Less than $40K",28,6,1,2,7768,1669,6099,1051,22,0.215
721284258,"Existing Customer",53,"M",2,"Unknown","Married","$80K - $120K",44,4,1,3,7181,2517,4664,1636,39,0.351
716375883,"Existing Customer",53,"F",3,"Uneducated","Married","Unknown",36,6,2,2,2447,1558,889,1716,38,0.637
719767683,"Attrited Customer",46,"M",0,"College","Single","$80K - $120K",39,2,3,3,16983,0,16983,8526,79,0
718282983,"Existing Customer",60,"M",0,"College","Unknown","Less than $40K",47,6,3,3,3076,2257,819,4522,75,0.734
712407033,"Existing Customer",26,"F",0,"Uneducated","Unknown","Unknown",13,1,2,3,34516,2403,32113,4174,59,0.07
718333983,"Attrited Customer",57,"M",4,"Unknown","Divorced","$120K +",36,2,2,3,13694,2219,11475,9040,63,0.162
721057758,"Existing Customer",61,"F",1,"Unknown","Married","Unknown",47,4,2,3,1438.3,0,1438.3,1449,27,0
712349808,"Existing Customer",44,"F",4,"College","Single","Unknown",34,4,1,2,12310,670,11640,4176,76,0.054
714336333,"Existing Customer",48,"M",4,"Doctorate","Unknown","$80K - $120K",40,3,2,2,3429,1268,2161,4422,64,0.37
709447908,"Existing Customer",45,"M",2,"Graduate","Married","$60K - $80K",33,4,3,4,2648,2309,339,3281,63,0.872
772728933,"Attrited Customer",50,"M",2,"High School","Married","$120K +",40,6,4,3,13709,813,12896,2511,40,0.059
714991608,"Existing Customer",41,"F",3,"High School","Single","$40K - $60K",31,3,3,2,1438.3,913,525.3,4300,68,0.635
718042383,"Existing Customer",38,"M",1,"Uneducated","Unknown","$40K - $60K",18,3,3,3,3523,1379,2144,15108,118,0.391
711009708,"Existing Customer",40,"M",3,"High School","Single","$80K - $120K",28,5,1,0,21617,0,21617,1351,22,0
712096758,"Existing Customer",49,"F",2,"Graduate","Unknown","$40K - $60K",36,6,3,1,5370,653,4717,4504,81,0.122
769684158,"Existing Customer",42,"M",4,"College","Single","$40K - $60K",36,3,3,2,2502,1488,1014,3763,75,0.595
720302883,"Existing Customer",53,"F",3,"Graduate","Married","Less than $40K",35,4,3,1,3390,2180,1210,4585,78,0.643
716230158,"Existing Customer",35,"F",3,"Graduate","Married","$40K - $60K",36,4,1,4,7234,2000,5234,4272,83,0.276
717499083,"Existing Customer",35,"M",0,"Unknown","Single","$60K - $80K",36,3,1,2,17236,0,17236,3013,78,0
720844008,"Existing Customer",54,"F",4,"Graduate","Single","Less than $40K",45,6,2,2,1990,1747,243,5216,87,0.878
713914683,"Existing Customer",44,"F",1,"Graduate","Single","$40K - $60K",36,3,4,2,1484,885,599,4819,74,0.596
709364433,"Existing Customer",36,"F",3,"High School","Married","Unknown",30,6,2,2,3399,2173,1226,1571,34,0.639
720634683,"Attrited Customer",48,"F",2,"College","Married","Unknown",37,5,2,4,2220,0,2220,2456,45,0
792995808,"Existing Customer",57,"F",3,"Post-Graduate","Single","$40K - $60K",51,5,4,5,7226,1689,5537,3474,67,0.234
820288233,"Existing Customer",26,"F",0,"Uneducated","Single","Less than $40K",20,4,3,4,1438.3,0,1438.3,2731,39,0
720711483,"Attrited Customer",56,"F",1,"High School","Married","Unknown",42,5,2,3,3674,2517,1157,2608,45,0.685
711351108,"Existing Customer",44,"F",3,"High School","Unknown","Less than $40K",36,3,3,2,2608,1804,804,4671,61,0.692
757167633,"Existing Customer",50,"M",2,"Uneducated","Single","$60K - $80K",43,4,3,3,4388,642,3746,3836,81,0.146
714225333,"Existing Customer",48,"F",4,"Graduate","Married","Less than $40K",36,5,1,1,2930,773,2157,1545,21,0.264
711203658,"Existing Customer",46,"M",3,"Graduate","Unknown","$40K - $60K",34,3,6,1,2259,1346,913,7745,88,0.596
779779083,"Existing Customer",38,"F",3,"High School","Single","$40K - $60K",26,2,2,1,23981,0,23981,7872,103,0
717836733,"Existing Customer",49,"F",1,"Graduate","Married","Less than $40K",36,6,2,1,5153,1378,3775,4274,81,0.267
716669658,"Attrited Customer",51,"F",1,"High School","Single","Less than $40K",33,6,3,3,2006,1608,398,2760,38,0.802
824915208,"Existing Customer",44,"F",3,"Doctorate","Married","Unknown",40,2,1,1,7212,1008,6204,5169,82,0.14
713764458,"Existing Customer",53,"M",2,"Graduate","Single","$120K +",36,5,2,3,10620,2090,8530,3453,68,0.197
708701358,"Existing Customer",39,"F",2,"Uneducated","Single","Less than $40K",36,3,2,3,2370,2031,339,4000,79,0.857
714733908,"Existing Customer",51,"M",2,"High School","Married","$60K - $80K",37,6,6,3,8787,1087,7700,4537,75,0.124
714726858,"Attrited Customer",31,"F",0,"Post-Graduate","Divorced","Less than $40K",36,6,3,3,4871,0,4871,2773,34,0
710820783,"Existing Customer",45,"F",4,"Graduate","Married","Unknown",36,6,1,2,5989,0,5989,4246,78,0
778819083,"Attrited Customer",41,"F",2,"Doctorate","Married","$40K - $60K",33,1,3,3,1604,0,1604,2264,47,0
713309583,"Existing Customer",55,"F",2,"College","Married","Less than $40K",36,6,3,4,2967,2129,838,2177,59,0.718
709487058,"Existing Customer",51,"F",2,"Unknown","Married","Less than $40K",36,6,2,3,13812,1132,12680,3723,56,0.082
779653458,"Existing Customer",37,"M",3,"Graduate","Married","$80K - $120K",20,3,3,3,8260,2077,6183,2323,47,0.251
711847833,"Existing Customer",42,"F",2,"Graduate","Single","Less than $40K",32,2,2,2,1933,1127,806,4833,71,0.583
751155783,"Existing Customer",47,"F",2,"High School","Married","$40K - $60K",40,2,1,3,4074,1868,2206,15005,118,0.459
755661933,"Attrited Customer",48,"F",3,"Graduate","Single","$40K - $60K",41,5,3,3,1899,671,1228,2434,45,0.353
711226758,"Existing Customer",51,"F",1,"College","Divorced","Less than $40K",42,3,2,3,4002,1669,2333,2024,53,0.417
717406983,"Attrited Customer",30,"M",2,"Graduate","Unknown","$40K - $60K",36,4,3,3,5281,0,5281,8395,62,0
708371733,"Existing Customer",41,"F",3,"High School","Married","Less than $40K",15,1,1,2,4662,0,4662,4931,81,0
712350858,"Existing Customer",41,"M",2,"High School","Married","$80K - $120K",24,4,1,3,9366,1104,8262,1303,39,0.118
739828308,"Existing Customer",55,"M",3,"Uneducated","Single","$120K +",48,5,2,2,3088,1743,1345,3906,68,0.564
719739108,"Existing Customer",62,"F",0,"Graduate","Divorced","$40K - $60K",50,3,2,4,11352,2517,8835,4021,56,0.222
715319958,"Attrited Customer",48,"M",3,"Uneducated","Married","$120K +",36,5,2,4,34516,787,33729,1312,32,0.023
721301733,"Existing Customer",53,"M",1,"Graduate","Married","$80K - $120K",38,6,3,2,22140,733,21407,1580,45,0.033
715338783,"Existing Customer",32,"M",1,"High School","Single","$60K - $80K",36,4,2,2,2999,0,2999,3018,80,0
717567333,"Existing Customer",35,"M",3,"Graduate","Married","$60K - $80K",26,6,3,2,3991,1982,2009,1661,35,0.497
713739708,"Existing Customer",61,"M",0,"High School","Single","$60K - $80K",53,1,3,3,2415,2050,365,4479,71,0.849
710122458,"Existing Customer",38,"M",2,"High School","Single","$60K - $80K",36,5,3,2,31546,2057,29489,15311,108,0.065
715410783,"Attrited Customer",55,"F",1,"Unknown","Single","Less than $40K",36,5,2,3,1836,572,1264,2400,34,0.312
720398958,"Existing Customer",53,"F",1,"Uneducated","Single","Less than $40K",43,6,2,3,2126,1257,869,4340,70,0.591
720491958,"Existing Customer",34,"F",3,"Uneducated","Single","Less than $40K",36,4,3,3,1438.3,0,1438.3,4302,74,0
714347508,"Existing Customer",35,"M",2,"Uneducated","Single","$60K - $80K",21,4,3,3,7766,1278,6488,2423,74,0.165
714673833,"Existing Customer",59,"F",1,"Graduate","Single","$40K - $60K",36,3,3,1,1528,0,1528,4411,77,0
719437908,"Existing Customer",44,"M",3,"Post-Graduate","Divorced","$80K - $120K",36,6,2,2,17965,1644,16321,1767,50,0.092
719449533,"Attrited Customer",49,"F",3,"Uneducated","Single","$40K - $60K",38,1,2,3,2655,2283,372,2386,49,0.86
772323033,"Existing Customer",44,"F",4,"Graduate","Single","Less than $40K",33,3,2,2,4606,1556,3050,4363,78,0.338
715713408,"Existing Customer",55,"M",2,"Graduate","Married","Less than $40K",46,3,5,3,15987,0,15987,15853,117,0
720848733,"Existing Customer",38,"M",1,"High School","Married","$80K - $120K",24,4,3,2,13363,1230,12133,1815,33,0.092
711534183,"Existing Customer",41,"M",2,"High School","Single","$80K - $120K",36,4,2,4,28830,0,28830,3533,57,0
780998133,"Existing Customer",43,"M",3,"Graduate","Married","$80K - $120K",34,3,4,4,10540,1489,9051,1980,45,0.141
789241308,"Attrited Customer",54,"F",2,"Unknown","Unknown","Less than $40K",39,4,3,3,1438.3,0,1438.3,2145,41,0
719976558,"Existing Customer",47,"M",2,"Graduate","Unknown","$60K - $80K",34,3,2,4,4249,1562,2687,1881,49,0.368
711159108,"Attrited Customer",58,"F",0,"High School","Married","Less than $40K",36,3,2,2,7418,396,7022,911,26,0.053
710208633,"Existing Customer",37,"F",1,"Graduate","Married","Less than $40K",31,5,2,2,2417,1929,488,1773,42,0.798
720486408,"Existing Customer",55,"F",1,"Uneducated","Single","Less than $40K",36,3,3,0,1438.3,756,682.3,4436,73,0.526
778912683,"Existing Customer",51,"F",2,"Graduate","Single","Unknown",32,3,3,1,8365,1504,6861,4778,88,0.18
717893358,"Existing Customer",43,"F",3,"Graduate","Married","Unknown",33,6,1,3,7951,1456,6495,4452,65,0.183
793736958,"Existing Customer",49,"M",3,"High School","Single","$120K +",43,1,2,1,21680,1587,20093,4410,86,0.073
719147208,"Existing Customer",29,"F",2,"Unknown","Single","Less than $40K",21,4,3,2,2298,0,2298,4814,88,0
719549508,"Existing Customer",49,"F",4,"Graduate","Single","Less than $40K",40,4,2,2,2712,1686,1026,4678,74,0.622
714531108,"Existing Customer",31,"M",1,"College","Married","$80K - $120K",36,4,3,3,4260,1775,2485,2109,52,0.417
826762908,"Existing Customer",52,"M",3,"High School","Unknown","$80K - $120K",48,3,2,0,11976,1273,10703,2089,36,0.106
721107258,"Existing Customer",45,"F",5,"Unknown","Unknown","Less than $40K",37,2,2,2,5465,1967,3498,14192,115,0.36
782802033,"Attrited Customer",45,"F",4,"Unknown","Married","Less than $40K",39,3,2,2,3411,1472,1939,2108,55,0.432
710263608,"Existing Customer",53,"F",3,"High School","Married","Unknown",36,4,2,4,11098,821,10277,2156,46,0.074
788788758,"Existing Customer",57,"F",3,"College","Single","Unknown",39,4,1,2,7469,1752,5717,2050,46,0.235
788673708,"Attrited Customer",57,"F",2,"High School","Married","$40K - $60K",45,2,1,3,1438.3,0,1438.3,1254,35,0
716636808,"Existing Customer",39,"M",3,"Graduate","Single","$120K +",36,4,2,2,34516,0,34516,3572,55,0
708793008,"Attrited Customer",46,"M",3,"Doctorate","Divorced","$80K - $120K",35,5,3,3,9949,0,9949,2207,40,0
715993608,"Existing Customer",51,"M",2,"College","Single","$120K +",41,6,3,2,26714,2517,24197,1686,50,0.094
716797758,"Existing Customer",53,"F",2,"Unknown","Married","Less than $40K",44,3,2,4,3519,0,3519,1670,33,0
713371233,"Existing Customer",43,"F",1,"Graduate","Married","Less than $40K",31,5,1,2,11583,631,10952,3320,55,0.054
775267158,"Existing Customer",43,"F",3,"Graduate","Married","$40K - $60K",37,2,1,3,2476,1396,1080,8785,111,0.564
710892408,"Existing Customer",57,"F",1,"High School","Married","Less than $40K",36,6,2,2,3101,1257,1844,1681,32,0.405
711406758,"Existing Customer",48,"F",3,"Graduate","Married","Less than $40K",36,3,2,2,1667,0,1667,4385,80,0
717271983,"Existing Customer",60,"M",0,"College","Single","$80K - $120K",53,6,3,2,34516,1388,33128,3261,64,0.04
786480183,"Existing Customer",50,"F",2,"Uneducated","Married","Unknown",44,6,2,5,16763,0,16763,3626,69,0
771922008,"Existing Customer",57,"F",2,"Unknown","Single","Less than $40K",46,5,2,2,5443,1889,3554,4416,64,0.347
719453283,"Existing Customer",45,"F",2,"Uneducated","Married","Less than $40K",36,3,4,3,2918,1597,1321,4454,76,0.547
826245858,"Attrited Customer",50,"M",2,"Graduate","Single","$80K - $120K",40,3,4,6,34516,0,34516,7661,79,0
717171408,"Existing Customer",36,"M",1,"Unknown","Married","$80K - $120K",26,6,2,1,9959,0,9959,2021,41,0
710871108,"Existing Customer",45,"M",5,"Uneducated","Divorced","$60K - $80K",36,4,2,4,31756,1459,30297,4759,70,0.046
716982483,"Existing Customer",49,"F",2,"Graduate","Married","Less than $40K",38,3,4,2,1438.3,0,1438.3,4497,79,0
818908833,"Existing Customer",46,"M",3,"Graduate","Married","$40K - $60K",41,5,2,2,2564,0,2564,2038,45,0
712144158,"Attrited Customer",53,"F",1,"Graduate","Single","Less than $40K",48,6,6,3,2370,1166,1204,2164,45,0.492
787565433,"Existing Customer",53,"M",2,"Post-Graduate","Married","$80K - $120K",43,4,2,4,4039,1397,2642,1494,36,0.346
818712633,"Existing Customer",41,"F",3,"Graduate","Single","Less than $40K",36,4,6,2,4133,1067,3066,16100,119,0.258
716340783,"Existing Customer",48,"M",4,"High School","Married","$80K - $120K",36,1,1,2,21526,1320,20206,14441,105,0.061
787638408,"Existing Customer",47,"F",1,"High School","Single","Unknown",40,5,4,4,8440,2087,6353,4161,74,0.247
716262708,"Existing Customer",51,"F",2,"College","Single","Less than $40K",36,1,3,2,1438.3,718,720.3,4447,71,0.499
713706258,"Existing Customer",52,"F",1,"Unknown","Single","Less than $40K",43,6,2,1,1438.3,773,665.3,4890,63,0.537
709774608,"Existing Customer",51,"M",3,"Unknown","Married","$60K - $80K",36,4,3,4,5993,1582,4411,3464,64,0.264
792402483,"Existing Customer",46,"M",4,"Graduate","Single","$60K - $80K",40,5,2,1,12280,985,11295,4263,70,0.08
718655808,"Existing Customer",44,"F",3,"Uneducated","Married","Less than $40K",36,3,3,2,12944,1200,11744,16161,105,0.093
820936533,"Existing Customer",47,"M",3,"Graduate","Unknown","Less than $40K",43,1,3,3,2781,1950,831,9331,93,0.701
712899333,"Existing Customer",47,"F",4,"College","Single","Less than $40K",37,6,2,2,4256,1084,3172,1100,29,0.255
718861458,"Existing Customer",49,"M",5,"Unknown","Single","$60K - $80K",36,6,1,2,5159,1532,3627,1826,37,0.297
786493908,"Existing Customer",42,"F",4,"Uneducated","Single","Less than $40K",36,4,3,3,10091,0,10091,3347,64,0
817908783,"Existing Customer",44,"M",3,"Unknown","Single","$120K +",39,2,3,1,34516,2123,32393,14242,107,0.062
